"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-23","0.01",",,E",,,"58","H,,S","70",",,E","47",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-24","0.00",",,E",,,"63","H,,S","77",",,E","46",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-25","0.00",",,E",,,"71","H,,S","84",",,E","56",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-26","0.00",",,E",,,"76","H,,S","90",",,E","58",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-27","0.00",",,E",,,"69","H,,S","78",",,E","63",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-28","0.00",",,E",,,"73","H,,S","87",",,E","56",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-29","0.00",",,E",,,"73","H,,S","84",",,E","62",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-30","0.00",",,E",,,"78","H,,S","92",",,E","62",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-07-01","0.00",",,E",,,"85","H,,S","102",",,E","65",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-07-02","0.00",",,E",,,"80","H,,S","89",",,E","72",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-07-03","0.00",",,E",,,"81","H,,S","98",",,E","65",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-07-04","0.00",",,E",,,"81","H,,S","89",",,E","70",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-07-05","0.00",",,E",,,"72","H,,S","81",",,E","66",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-07-06","0.00",",,E",,,"74","H,,S","89",",,E","56",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-07-07","0.09",",,E",,,"72","H,,S","82",",,E","63",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-07-08","0.00",",,E",,,"64","H,,S","69",",,E","57",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-07-09","0.00",",,E",,,"64","H,,S","74",",,E","54",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-07-10","0.00",",,E",,,"70","H,,S","84",",,E","52",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-07-11","0.00",",,E",,,"71","H,,S","82",",,E","56",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-07-12","0.00",",,E",,,"66","H,,S","78",",,E","55",",,E"
